0,0.0
1,10.9098
2,11.990282
3,11.775698704
4,11.8106291426
5,11.9163688097
6,12.0191675591
7,12.1190259063
8,12.2186943033
9,12.318421271
10,12.4181267042
11,12.5177941086
12,12.6174249934
13,12.7170201221
14,12.8165795199
15,12.9161031724
16,13.0155910897
17,13.1150432855
18,13.2144597725
19,13.3138405638
20,13.413185672
21,13.5124951101
22,13.6117688908
23,13.7110070269
24,13.8102095311
25,13.9093764164
26,14.0085076955
27,14.1076033812
28,14.2066634862
29,14.3056880233
30,14.4046770053
31,14.5036304451
32,14.6025483552
33,14.7014307485
34,14.8002776378
35,14.8990890358
36,14.9978649551
37,15.0966054087
38,15.1953104092
39,15.2939799692
40,15.3926141017
41,15.4912128193
42,15.5897761345
43,15.6883040604
44,15.7867966094
45,15.8852537943
46,15.983675628
47,16.0820621228
48,16.1804132917
49,16.2787291472
50,16.3770097022
51,16.4752549691
52,16.5734649607
53,16.6716396898
54,16.7697791688
55,16.8678834105
56,16.9659524275
57,17.0639862326
58,17.1619848382
59,17.2599482571
60,17.357876502
61,17.4557695854
62,17.55362752
63,17.6514503183
64,17.7492379929
65,17.8469905567
66,17.9447080219
67,18.0423904015
68,18.1400377077
69,18.2376499535
70,18.3352271512
71,18.4327693135
72,18.5302764529
73,18.6277485821
74,18.7251857136
75,18.8225878599
76,18.9199550337
77,19.0172872474
78,19.1145845137
79,19.2118468451
80,19.3090742541
81,19.4062667533
82,19.5034243551
83,19.6005470723
84,19.6976349171
85,19.7946879022
86,19.8917060402
87,19.9886893434
88,20.0856378245
89,20.1825514959
90,20.27943037
91,20.3762744595
92,20.4730837769
93,20.5698583344
94,20.6665981448
95,20.7633032203
96,20.8599735736
97,20.9566092171
98,21.0532101632
99,21.1497764245
100,21.2463080133
101,21.3428049421
102,21.4392672233
103,21.5356948694
104,21.6320878929
105,21.7284463062
106,21.8247701215
107,21.9210593515
108,22.0173140085
109,22.113534105
110,22.2097196532
111,22.3058706658
112,22.401987155
113,22.4980691333
114,22.594116613
115,22.6901296065
116,22.7861081262
117,22.8820521846
118,22.9779617938
119,23.0738369663
120,23.1696777147
121,23.265484051
122,23.3612559878
123,23.4569935373
124,23.5526967119
125,23.648365524
126,23.7439999859
127,23.8396001098
128,23.9351659082
129,24.0306973934
130,24.1261945777
131,24.2216574735
132,24.3170860928
133,24.4124804484
134,24.5078405521
135,24.6031664165
136,24.6984580539
137,24.7937154764
138,24.8889386965
139,24.9841277263
140,25.0792825782
141,25.1744032644
142,25.2694897972
143,25.3645421888
144,25.4595604516
145,25.5545445977
146,25.6494946395
147,25.7444105892
148,25.8392924589
149,25.934140261
150,26.0289540076
151,26.1237337111
152,26.2184793835
153,26.3131910372
154,26.4078686844
155,26.5025123373
156,26.5971220081
157,26.6916977088
158,26.7862394519
159,26.8807472494
160,26.9752211135
161,27.0696610566
162,27.1640670906
163,27.2584392279
164,27.3527774804
165,27.4470818605
166,27.5413523803
167,27.635589052
168,27.7297918877
169,27.8239608995
