2.31266021729e-05,25.634765625
0.0101690292358,25.634765625
0.0202929973602,25.634765625
0.0304741859436,25.634765625
0.0406031608582,25.634765625
0.0507221221924,25.634765625
0.0608420372009,25.634765625
0.0709540843964,25.634765625
0.0810651779175,25.634765625
0.0911781787872,25.634765625
0.101291179657,25.634765625
0.111402988434,25.634765625
0.121515035629,25.634765625
0.13162612915,25.634765625
0.141737222672,25.634765625
0.153016090393,25.634765625
0.163152217865,25.634765625
0.173266172409,25.634765625
0.183381080627,25.634765625
0.193494081497,25.634765625
0.203603029251,26.513671875
0.213714122772,26.513671875
0.223826169968,26.513671875
0.233934164047,28.41796875
0.24404501915,28.41796875
0.254157066345,28.41796875
0.264269113541,28.41796875
0.274380207062,28.41796875
0.284515142441,28.41796875
0.294632196426,28.41796875
0.30474615097,28.41796875
0.314857006073,28.41796875
0.32494020462,28.41796875
0.335051059723,28.41796875
0.345162153244,28.41796875
0.355274200439,28.41796875
0.365387201309,28.41796875
0.375775098801,28.41796875
0.385848045349,28.41796875
0.395911216736,28.41796875
0.406017065048,28.41796875
0.416129112244,28.41796875
0.426265001297,30.76171875
0.436396121979,30.76171875
0.446528196335,30.76171875
0.456640005112,35.302734375
0.466751098633,35.302734375
0.476865053177,35.302734375
0.486976146698,35.302734375
0.497088193893,35.302734375
0.50720000267,35.302734375
0.51731300354,35.302734375
0.527424097061,35.302734375
0.537535190582,35.302734375
0.547646999359,35.302734375
0.55775809288,35.302734375
0.56786108017,35.302734375
0.577972173691,35.302734375
0.588084220886,35.302734375
0.59819817543,35.302734375
0.608309030533,35.302734375
0.618420124054,35.302734375
0.628530025482,35.302734375
0.638641119003,35.302734375
0.648744106293,37.646484375
0.658856153488,37.646484375
0.668967008591,37.646484375
0.679079055786,37.646484375
0.689190149307,38.232421875
0.69930100441,38.232421875
0.709413051605,38.232421875
0.719526052475,38.232421875
0.729637145996,38.232421875
0.73975110054,38.232421875
0.749863147736,38.232421875
0.759967088699,38.232421875
0.770079135895,38.232421875
0.780189990997,38.232421875
0.790302038193,38.232421875
0.800414085388,38.232421875
0.810525178909,38.232421875
0.820636034012,38.232421875
0.830749988556,38.232421875
0.840854167938,38.232421875
0.850964069366,38.232421875
0.861076116562,38.232421875
0.871240139008,38.232421875
0.881355047226,38.232421875
0.891467094421,38.232421875
0.901596069336,38.232421875
0.911712169647,38.232421875
0.921824216843,38.232421875
0.931934118271,38.232421875
0.942046165466,38.232421875
0.95218205452,38.232421875
0.962333202362,38.232421875
0.972482204437,38.232421875
0.982631206512,38.232421875
0.992780208588,38.232421875
1.00292801857,38.232421875
1.01307702065,38.232421875
1.02322411537,38.232421875
1.03337311745,38.232421875
1.04352116585,38.232421875
1.05369210243,38.232421875
1.06387114525,38.232421875
1.07405805588,38.232421875
1.08425402641,38.232421875
1.09443902969,38.232421875
1.10462403297,38.232421875
1.11481118202,38.232421875
1.12499713898,38.232421875
1.13518309593,38.232421875
1.14536905289,38.232421875
1.15555810928,38.232421875
1.16574311256,38.232421875
1.17594718933,38.232421875
1.18613219261,38.232421875
1.19631719589,38.232421875
1.20650315285,38.232421875
1.21669006348,38.232421875
1.22687506676,38.232421875
