27.685546875,0.0
27.685546875,0.0
27.685546875,0.0
27.685546875,0.0
27.685546875,0.0
27.685546875,0.0
27.685546875,0.0
27.7085742188,0.146484375
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
27.7181147461,0.0
35.9419467773,52.314453125
47.3657730469,50.99609375
57.8517228516,45.576171875
66.8102786133,38.10546875
73.670353418,27.8515625
77.9052670898,15.400390625
79.6482398437,4.70703125
80.3032892578,2.216796875
80.4507395508,0.01953125
80.4550819336,0.01953125
80.4363969727,-0.126953125
80.4081714844,-0.126953125
80.3799459961,-0.126953125
80.3517205078,-0.126953125
80.277440332,-0.419921875
80.2301337891,-0.126953125
80.2019083008,-0.126953125
80.1736828125,-0.126953125
80.1454573242,-0.126953125
80.1172318359,-0.126953125
80.0890063477,-0.126953125
80.0607808594,-0.126953125
80.0325553711,-0.126953125
80.0043298828,-0.126953125
79.9761043945,-0.126953125
79.9478789062,-0.126953125
79.919653418,-0.126953125
79.8914279297,-0.126953125
79.8632024414,-0.126953125
79.8349769531,-0.126953125
79.8067514648,-0.126953125
79.7785259766,-0.126953125
79.7503004883,-0.126953125
79.722075,-0.126953125
79.6938495117,-0.126953125
79.6656240234,-0.126953125
79.6373985352,-0.126953125
79.6091730469,-0.126953125
79.5809475586,-0.126953125
79.5527220703,-0.126953125
79.524496582,-0.126953125
79.47324375,-0.2734375
79.4354777344,-0.126953125
79.4072522461,-0.126953125
79.3790267578,-0.126953125
79.3508012695,-0.126953125
79.3225757812,-0.126953125
79.294350293,-0.126953125
79.2661248047,-0.126953125
79.2378993164,-0.126953125
79.2096738281,-0.126953125
79.1814483398,-0.126953125
79.1532228516,-0.126953125
79.1249973633,-0.126953125
79.096771875,-0.126953125
79.0685463867,-0.126953125
79.0403208984,-0.126953125
79.0120954102,-0.126953125
78.9838699219,-0.126953125
78.9556444336,-0.126953125
78.9274189453,-0.126953125
78.899193457,-0.126953125
78.8709679687,-0.126953125
