5.96046447754e-06,(199.8046875, 0.0)
0.010146856308,(199.8046875, 0.0)
0.0202739238739,(199.8046875, 0.0)
0.0304019451141,(199.8046875, 0.0)
0.0405778884888,(199.8046875, 0.0)
0.0507428646088,(199.8046875, 0.0)
0.0608570575714,(199.8046875, 0.0)
0.0709600448608,(199.8046875, 0.0)
0.0810730457306,(199.8046875, 0.0)
0.0911860466003,(199.8046875, 0.0)
0.10129904747,(199.8046875, 0.0)
0.111413002014,(199.8046875, 0.0)
0.121526002884,(199.8046875, 0.0)
0.131639003754,(199.8046875, 0.0)
0.141772031784,(199.8046875, 0.0)
0.151886940002,(199.8046875, 0.0)
0.162011861801,(199.8046875, 0.0)
0.172116994858,(199.8046875, 0.0)
0.182271957397,(199.8046875, 0.0)
0.192399024963,(199.8046875, 0.0)
0.202516078949,(199.8046875, 0.0)
0.212627887726,(199.8046875, 0.0)
0.222739934921,(199.8046875, 0.0)
0.232851982117,(199.8046875, 0.0)
0.242964982986,(199.8046875, 0.0)
0.253078937531,(199.8046875, 0.0)
0.263192892075,(199.8046875, 0.0)
0.27330493927,(199.8046875, 0.0)
0.28341794014,(199.8046875, 0.0)
0.29353094101,(199.8046875, 0.0)
0.303643941879,(199.8046875, 0.0)
0.313761949539,(199.8046875, 0.0)
0.323879003525,(199.8046875, 0.0)
0.33399105072,(199.8046875, 0.0)
0.344102859497,(199.8046875, 0.0)
0.354214906693,(199.8046875, 0.0)
0.364328861237,(199.8046875, 0.0)
0.374440908432,(186.03515625, 0.0)
0.384552955627,(186.03515625, 0.0)
0.394670963287,(186.03515625, -74.88563051199999)
0.404790878296,(186.03515625, -74.88563051199999)
0.414911031723,(186.03515625, -74.88563051199999)
0.425024986267,(186.03515625, -74.88563051199999)
0.435139894485,(186.03515625, -74.88563051199999)
0.445255041122,(186.03515625, -74.88563051199999)
0.45539188385,(186.03515625, -74.88563051199999)
0.465525865555,(186.03515625, -74.88563051199999)
0.475666999817,(186.03515625, -74.88563051199999)
0.485801935196,(186.03515625, -74.88563051199999)
0.49591588974,(186.03515625, -74.88563051199999)
0.506030082703,(186.03515625, -74.88563051199999)
0.516144990921,(186.03515625, -74.88563051199999)
0.526258945465,(186.03515625, -74.88563051199999)
0.536373853683,(186.03515625, -74.88563051199999)
0.546488046646,(186.03515625, -74.88563051199999)
0.556601047516,(186.03515625, -74.88563051199999)
0.566737890244,(186.03515625, -74.88563051199999)
0.576871871948,(186.03515625, -74.88563051199999)
0.586986064911,(186.03515625, -74.88563051199999)
0.597107887268,(186.03515625, -74.88563051199999)
0.607228040695,(170.5078125, -74.88563051199999)
0.617346048355,(170.5078125, -77.56011731599999)
0.627465009689,(170.5078125, -77.56011731599999)
0.637585878372,(170.5078125, -77.56011731599999)
0.647705078125,(170.5078125, -77.56011731599999)
0.657819032669,(170.5078125, -77.56011731599999)
0.667931079865,(170.5078125, -77.56011731599999)
0.678037881851,(170.5078125, -77.56011731599999)
0.688157081604,(170.5078125, -77.56011731599999)
0.698261976242,(170.5078125, -77.56011731599999)
0.708378076553,(170.5078125, -77.56011731599999)
0.718501091003,(170.5078125, -77.56011731599999)
0.728615045547,(170.5078125, -77.56011731599999)
0.738729953766,(170.5078125, -77.56011731599999)
0.74884390831,(170.5078125, -77.56011731599999)
0.758950948715,(170.5078125, -77.56011731599999)
0.769064903259,(170.5078125, -77.56011731599999)
0.779176950455,(170.5078125, -77.56011731599999)
0.789290904999,(170.5078125, -77.56011731599999)
0.799403905869,(170.5078125, -77.56011731599999)
0.809509992599,(170.5078125, -77.56011731599999)
0.819607973099,(170.5078125, -77.56011731599999)
0.8297290802,(154.6875, -77.56011731599999)
0.83984708786,(154.6875, -82.909090924)
0.849968910217,(154.6875, -82.909090924)
0.860085010529,(154.6875, -82.909090924)
0.870203971863,(154.6875, -82.909090924)
0.880317926407,(154.6875, -82.909090924)
0.890430927277,(154.6875, -82.909090924)
0.900547981262,(154.6875, -82.909090924)
0.910670042038,(154.6875, -82.909090924)
0.920758962631,(154.6875, -82.909090924)
0.930877923965,(154.6875, -82.909090924)
0.940990924835,(154.6875, -82.909090924)
0.951103925705,(154.6875, -82.909090924)
0.961217880249,(154.6875, -82.909090924)
0.971354961395,(154.6875, -82.909090924)
0.981489896774,(154.6875, -82.909090924)
0.991750001907,(154.6875, -82.909090924)
1.00182986259,(154.6875, -82.909090924)
1.01194190979,(154.6875, -82.909090924)
1.02205705643,(154.6875, -82.909090924)
1.0328950882,(154.6875, -82.909090924)
1.04300403595,(154.6875, -82.909090924)
1.05314493179,(139.16015625, -82.909090924)
1.06326389313,(139.16015625, -80.23460412)
1.07343506813,(139.16015625, -80.23460412)
1.08361291885,(139.16015625, -80.23460412)
1.09371900558,(139.16015625, -80.23460412)
1.10387706757,(139.16015625, -80.23460412)
1.11399006844,(139.16015625, -80.23460412)
1.12410306931,(139.16015625, -80.23460412)
1.13421607018,(139.16015625, -80.23460412)
1.14432787895,(139.16015625, -80.23460412)
1.15444207191,(139.16015625, -80.23460412)
1.16455507278,(139.16015625, -80.23460412)
1.17466688156,(139.16015625, -80.23460412)
1.18478107452,(139.16015625, -80.23460412)
1.19489502907,(139.16015625, -80.23460412)
1.20500802994,(139.16015625, -80.23460412)
1.21512198448,(139.16015625, -80.23460412)
1.22522497177,(139.16015625, -80.23460412)
1.23533797264,(139.16015625, -80.23460412)
1.24545192719,(139.16015625, -80.23460412)
1.25689387321,(139.16015625, -80.23460412)
1.26702404022,(139.16015625, -80.23460412)
1.27714204788,(123.92578125, -80.23460412)
1.28726696968,(123.92578125, -77.56011731599999)
1.29739308357,(123.92578125, -77.56011731599999)
1.30751299858,(123.92578125, -77.56011731599999)
1.31761598587,(123.92578125, -77.56011731599999)
1.32773590088,(123.92578125, -77.56011731599999)
1.33785295486,(123.92578125, -77.56011731599999)
1.34796786308,(123.92578125, -77.56011731599999)
1.35808205605,(123.92578125, -77.56011731599999)
1.36819601059,(123.92578125, -77.56011731599999)
1.37831091881,(123.92578125, -77.56011731599999)
1.38842487335,(123.92578125, -77.56011731599999)
1.3985619545,(123.92578125, -77.56011731599999)
