0,39.912
1,39.863468
2,39.8633049191
3,39.8788772349
4,39.9030861785
5,39.929520373
6,39.9541000934
7,39.97457172
8,39.9900681614
9,40.0006676548
10,40.0070120302
11,40.0100068593
12,40.0106076744
13,40.0096843092
14,40.0079490652
15,40.0059322872
16,40.0039896435
17,40.0023277418
18,40.0010377507
19,40.0001297935
20,39.999563635
21,39.9992733963
22,39.99918565
23,39.9992313055
24,39.9993522875
25,39.9995042474
26,39.9996565409
27,39.999790551
28,39.9998972112
29,39.9999743455
30,40.0000242182
31,40.0000515115
32,40.0000618041
33,40.0000605415
34,40.0000524276
35,40.0000411451
36,40.0000293114
37,40.00001858
38,40.0000098193
39,40.0000033167
40,39.9999989722
41,39.9999964633
42,39.9999953717
43,39.9999952718
44,39.9999957851
45,39.9999966079
46,39.9999975184
47,43.4470026916
48,50.0757165072
49,57.718884542
50,65.0572386902
51,71.319492859
52,76.1693326562
53,79.5742806372
54,81.6900359232
55,82.7674677737
56,83.0846868912
57,82.9025601311
58,82.4398366148
59,81.8631814981
60,81.2874564889
61,80.7821778961
62,80.3809356119
63,80.0914637179
64,79.9048837166
65,79.8033242482
66,79.7656317359
67,79.7712305827
68,79.802393068
69,79.8452696787
70,79.8900429526
71,79.9305313202
72,79.9635076219
73,79.987927381
74,80.0041960447
75,80.0135487905
76,80.0175738506
77,80.0178806963
78,80.0158963137
79,80.0127638559
80,80.009315658
81,80.0060946071
82,80.0034022301
83,80.0013571411
84,79.9999526751
85,79.9991070317
86,79.9987027926
87,79.9986152001
